_id,WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
27985,20220306,S08000029,"",4,Planned,"",16,19,-15.8
27986,20220306,S08000029,"",5,Planned,"",15,20,-25
27987,20220306,S08000030,"",1,Planned,"",33,36,-8.3
27988,20220306,S08000030,"",2,Planned,"",38,36,5.6
27989,20220306,S08000030,"",3,Planned,"",52,39.5,31.6
27990,20220306,S08000030,"",4,Planned,"",42,61,-31.1
27991,20220306,S08000030,"",5,Planned,"",37,45,-17.8
27992,20220306,S08000031,"",1,Planned,"",390,428,-8.9
27993,20220306,S08000031,"",2,Planned,"",245,270.5,-9.4
27994,20220306,S08000031,"",3,Planned,"",200,197.5,1.3
27995,20220306,S08000031,"",4,Planned,"",176,198.5,-11.3
27996,20220306,S08000031,"",5,Planned,"",194,212,-8.5
27997,20220306,S08000032,"",1,Planned,"",43,67.5,-36.3
27998,20220306,S08000032,"",2,Planned,"",39,66.5,-41.4
27999,20220306,S08000032,"",3,Planned,"",24,44.5,-46.1
28000,20220306,S08000032,"",4,Planned,"",26,34,-23.5
28001,20220306,S08000032,"",5,Planned,"",16,22.5,-28.9
28002,20220306,S92000003,d,1,Planned,"",663,780.5,-15.1
28003,20220306,S92000003,d,2,Planned,"",615,759,-19
28004,20220306,S92000003,d,3,Planned,"",592,725.5,-18.4
28005,20220306,S92000003,d,4,Planned,"",504,647.5,-22.2
28006,20220306,S92000003,d,5,Planned,"",487,569,-14.4
28007,20220306,NA,NA,1,Planned,"",50,38,31.6
28008,20220306,NA,NA,2,Planned,"",42,39,7.7
28009,20220306,NA,NA,3,Planned,"",28,37.5,-25.3
28010,20220306,NA,NA,4,Planned,"",28,28,0
28011,20220306,NA,NA,5,Planned,"",31,37.5,-17.3
28012,20220313,S08000015,"",1,Planned,"",17,29.5,-42.4
28013,20220313,S08000015,"",2,Planned,"",13,22,-40.9
28014,20220313,S08000015,"",3,Planned,"",9,16.5,-45.5
28015,20220313,S08000015,"",4,Planned,"",9,15,-40
28016,20220313,S08000015,"",5,Planned,"",9,10.5,-14.3
28017,20220313,S08000016,"",3,Planned,"",12,17,-29.4
28018,20220313,S08000016,"",4,Planned,"",6,9,-33.3
28019,20220313,S08000017,"",1,Planned,"",5,8.5,-41.2
28020,20220313,S08000017,"",2,Planned,"",14,26,-46.2
28021,20220313,S08000017,"",3,Planned,"",17,37,-54.1
28022,20220313,S08000017,"",4,Planned,"",7,9.5,-26.3
28023,20220313,S08000017,"",5,Planned,"",7,8,-12.5
28024,20220313,S08000019,"",1,Planned,"",33,31.5,4.8
28025,20220313,S08000019,"",2,Planned,"",23,40.5,-43.2
28026,20220313,S08000019,"",3,Planned,"",28,37,-24.3
28027,20220313,S08000019,"",4,Planned,"",27,37.5,-28
28028,20220313,S08000019,"",5,Planned,"",37,24.5,51
28029,20220313,S08000020,"",1,Planned,"",14,31.5,-55.6
28030,20220313,S08000020,"",2,Planned,"",30,59.5,-49.6
28031,20220313,S08000020,"",3,Planned,"",40,91.5,-56.3
28032,20220313,S08000020,"",4,Planned,"",71,120.5,-41.1
28033,20220313,S08000020,"",5,Planned,"",56,87.5,-36
28034,20220313,S08000022,"",1,Planned,"",7,24.5,-71.4
28035,20220313,S08000022,"",2,Planned,"",18,38.5,-53.2
28036,20220313,S08000022,"",3,Planned,"",35,75,-53.3
28037,20220313,S08000022,"",4,Planned,"",24,43.5,-44.8
28038,20220313,S08000024,"",1,Planned,"",64,77,-16.9
28039,20220313,S08000024,"",2,Planned,"",99,122,-18.9
28040,20220313,S08000024,"",3,Planned,"",80,122.5,-34.7
28041,20220313,S08000024,"",4,Planned,"",105,99,6.1
28042,20220313,S08000024,"",5,Planned,"",105,123,-14.6
28043,20220313,S08000026,"",3,Planned,"",9,2,350
28044,20220313,S08000028,"",3,Planned,"",11,8.5,29.4
28045,20220313,S08000029,"",1,Planned,"",26,32.5,-20
28046,20220313,S08000029,"",2,Planned,"",17,26.5,-35.8
28047,20220313,S08000029,"",3,Planned,"",23,22.5,2.2
28048,20220313,S08000029,"",4,Planned,"",21,21,0
28049,20220313,S08000029,"",5,Planned,"",16,21,-23.8
28050,20220313,S08000030,"",1,Planned,"",34,58,-41.4
28051,20220313,S08000030,"",2,Planned,"",36,45,-20
28052,20220313,S08000030,"",3,Planned,"",45,53,-15.1
28053,20220313,S08000030,"",4,Planned,"",73,64,14.1
28054,20220313,S08000030,"",5,Planned,"",39,54,-27.8
28055,20220313,S08000031,"",1,Planned,"",429,527,-18.6
28056,20220313,S08000031,"",2,Planned,"",251,300,-16.3
28057,20220313,S08000031,"",3,Planned,"",183,217.5,-15.9
28058,20220313,S08000031,"",4,Planned,"",200,193,3.6
28059,20220313,S08000031,"",5,Planned,"",221,234.5,-5.8
28060,20220313,S08000032,"",1,Planned,"",58,73,-20.5
28061,20220313,S08000032,"",2,Planned,"",64,65.5,-2.3
28062,20220313,S08000032,"",3,Planned,"",37,51,-27.5
28063,20220313,S08000032,"",4,Planned,"",22,38.5,-42.9
28064,20220313,S08000032,"",5,Planned,"",26,30,-13.3
28065,20220313,S92000003,d,1,Planned,"",734,946.5,-22.5
28066,20220313,S92000003,d,2,Planned,"",599,800.5,-25.2
28067,20220313,S92000003,d,3,Planned,"",568,807,-29.6
28068,20220313,S92000003,d,4,Planned,"",598,691.5,-13.5
28069,20220313,S92000003,d,5,Planned,"",550,642,-14.3
28070,20220313,NA,NA,1,Planned,"",45,49.5,-9.1
28071,20220313,NA,NA,2,Planned,"",29,43.5,-33.3
28072,20220313,NA,NA,3,Planned,"",39,55,-29.1
28073,20220313,NA,NA,4,Planned,"",28,36.5,-23.3
28074,20220313,NA,NA,5,Planned,"",34,39.5,-13.9
28075,20220320,S08000015,"",1,Planned,"",21,32,-34.4
28076,20220320,S08000015,"",2,Planned,"",8,18.5,-56.8
28077,20220320,S08000015,"",3,Planned,"",12,17.5,-31.4
28078,20220320,S08000015,"",4,Planned,"",7,12,-41.7
28079,20220320,S08000015,"",5,Planned,"",8,15.5,-48.4
28080,20220320,S08000016,"",2,Planned,"",5,10.5,-52.4
28081,20220320,S08000016,"",3,Planned,"",10,10.5,-4.8
28082,20220320,S08000016,"",4,Planned,"",5,14.5,-65.5
28083,20220320,S08000017,"",1,Planned,"",5,11.5,-56.5
28084,20220320,S08000017,"",2,Planned,"",15,28,-46.4
28085,20220320,S08000017,"",3,Planned,"",26,37,-29.7
28086,20220320,S08000017,"",4,Planned,"",9,12.5,-28
28087,20220320,S08000019,"",1,Planned,"",31,28.5,8.8
28088,20220320,S08000019,"",2,Planned,"",27,32,-15.6
28089,20220320,S08000019,"",3,Planned,"",41,39.5,3.8
28090,20220320,S08000019,"",4,Planned,"",23,25.5,-9.8
28091,20220320,S08000019,"",5,Planned,"",21,14.5,44.8
28092,20220320,S08000020,"",1,Planned,"",12,24,-50
28093,20220320,S08000020,"",2,Planned,"",36,70,-48.6
28094,20220320,S08000020,"",3,Planned,"",34,86.5,-60.7
28095,20220320,S08000020,"",4,Planned,"",75,105,-28.6
28096,20220320,S08000020,"",5,Planned,"",44,80.5,-45.3
28097,20220320,S08000022,"",1,Planned,"",12,22.5,-46.7
28098,20220320,S08000022,"",2,Planned,"",15,45,-66.7
28099,20220320,S08000022,"",3,Planned,"",42,96.5,-56.5
28100,20220320,S08000022,"",4,Planned,"",25,56,-55.4
28101,20220320,S08000024,"",1,Planned,"",63,89.5,-29.6
28102,20220320,S08000024,"",2,Planned,"",77,126,-38.9
28103,20220320,S08000024,"",3,Planned,"",86,121,-28.9
28104,20220320,S08000024,"",4,Planned,"",95,104,-8.7
28105,20220320,S08000024,"",5,Planned,"",113,122.5,-7.8
28106,20220320,S08000026,"",3,Planned,"",5,1.5,233.3
28107,20220320,S08000026,"",4,Planned,"",6,4,50
28108,20220320,S08000028,"",3,Planned,"",9,9.5,-5.3
28109,20220320,S08000029,"",1,Planned,"",29,26.5,9.4
28110,20220320,S08000029,"",2,Planned,"",25,32,-21.9
28111,20220320,S08000029,"",3,Planned,"",23,28.5,-19.3
28112,20220320,S08000029,"",4,Planned,"",18,21.5,-16.3
28113,20220320,S08000029,"",5,Planned,"",12,20.5,-41.5
28114,20220320,S08000030,"",1,Planned,"",37,48.5,-23.7
28115,20220320,S08000030,"",2,Planned,"",38,44.5,-14.6
28116,20220320,S08000030,"",3,Planned,"",42,48.5,-13.4
28117,20220320,S08000030,"",4,Planned,"",51,65.5,-22.1
28118,20220320,S08000030,"",5,Planned,"",40,52,-23.1
28119,20220320,S08000031,"",1,Planned,"",343,499,-31.3
28120,20220320,S08000031,"",2,Planned,"",188,291,-35.4
28121,20220320,S08000031,"",3,Planned,"",166,231.5,-28.3
28122,20220320,S08000031,"",4,Planned,"",148,192,-22.9
28123,20220320,S08000031,"",5,Planned,"",179,245,-26.9
28124,20220320,S08000032,"",1,Planned,"",61,80.5,-24.2
28125,20220320,S08000032,"",2,Planned,"",55,83,-33.7
28126,20220320,S08000032,"",3,Planned,"",29,46,-37
28127,20220320,S08000032,"",4,Planned,"",22,37.5,-41.3
28128,20220320,S08000032,"",5,Planned,"",24,21.5,11.6
28129,20220320,S92000003,d,1,Planned,"",655,918,-28.6
28130,20220320,S92000003,d,2,Planned,"",527,818,-35.6
28131,20220320,S92000003,d,3,Planned,"",571,817,-30.1
28132,20220320,S92000003,d,4,Planned,"",506,698,-27.5
28133,20220320,S92000003,d,5,Planned,"",483,620,-22.1
28134,20220320,NA,NA,1,Planned,"",41,53.5,-23.4
28135,20220320,NA,NA,2,Planned,"",35,31.5,11.1
28136,20220320,NA,NA,3,Planned,"",43,42,2.4
28137,20220320,NA,NA,4,Planned,"",21,43,-51.2
28138,20220320,NA,NA,5,Planned,"",36,27.5,30.9
28139,20220327,S08000015,"",1,Planned,"",16,23.5,-31.9
28140,20220327,S08000015,"",2,Planned,"",10,24,-58.3
28141,20220327,S08000015,"",3,Planned,"",13,19,-31.6
28142,20220327,S08000015,"",4,Planned,"",8,18.5,-56.8
28143,20220327,S08000016,"",3,Planned,"",10,18,-44.4
28144,20220327,S08000016,"",4,Planned,"",7,13,-46.2
28145,20220327,S08000017,"",2,Planned,"",14,25.5,-45.1
28146,20220327,S08000017,"",3,Planned,"",12,36.5,-67.1
28147,20220327,S08000017,"",4,Planned,"",9,9.5,-5.3
28148,20220327,S08000019,"",1,Planned,"",22,29.5,-25.4
28149,20220327,S08000019,"",2,Planned,"",22,35,-37.1
28150,20220327,S08000019,"",3,Planned,"",24,29,-17.2
28151,20220327,S08000019,"",4,Planned,"",18,36.5,-50.7
28152,20220327,S08000019,"",5,Planned,"",22,26,-15.4
28153,20220327,S08000020,"",1,Planned,"",18,24,-25
28154,20220327,S08000020,"",2,Planned,"",27,73,-63
28155,20220327,S08000020,"",3,Planned,"",45,85.5,-47.4
28156,20220327,S08000020,"",4,Planned,"",65,110.5,-41.2
28157,20220327,S08000020,"",5,Planned,"",63,82,-23.2
28158,20220327,S08000022,"",1,Planned,"",9,19.5,-53.8
28159,20220327,S08000022,"",2,Planned,"",14,33.5,-58.2
28160,20220327,S08000022,"",3,Planned,"",29,72,-59.7
28161,20220327,S08000022,"",4,Planned,"",26,43.5,-40.2
28162,20220327,S08000024,"",1,Planned,"",68,78,-12.8
28163,20220327,S08000024,"",2,Planned,"",101,140,-27.9
28164,20220327,S08000024,"",3,Planned,"",84,119.5,-29.7
28165,20220327,S08000024,"",4,Planned,"",80,102.5,-22
28166,20220327,S08000024,"",5,Planned,"",86,143,-39.9
28167,20220327,S08000026,"",4,Planned,"",8,3,166.7
28168,20220327,S08000028,"",3,Planned,"",5,13,-61.5
28169,20220327,S08000029,"",1,Planned,"",18,25.5,-29.4
28170,20220327,S08000029,"",2,Planned,"",15,28.5,-47.4
28171,20220327,S08000029,"",3,Planned,"",21,25.5,-17.6
28172,20220327,S08000029,"",4,Planned,"",15,22.5,-33.3
28173,20220327,S08000029,"",5,Planned,"",13,25,-48
28174,20220327,S08000030,"",1,Planned,"",43,47,-8.5
28175,20220327,S08000030,"",2,Planned,"",40,46,-13
28176,20220327,S08000030,"",3,Planned,"",44,50.5,-12.9
28177,20220327,S08000030,"",4,Planned,"",73,62,17.7
28178,20220327,S08000030,"",5,Planned,"",45,43.5,3.4
28179,20220327,S08000031,"",1,Planned,"",337,472.5,-28.7
28180,20220327,S08000031,"",2,Planned,"",227,275,-17.5
28181,20220327,S08000031,"",3,Planned,"",160,237,-32.5
28182,20220327,S08000031,"",4,Planned,"",178,219.5,-18.9
28183,20220327,S08000031,"",5,Planned,"",170,207.5,-18.1
28184,20220327,S08000032,"",1,Planned,"",82,68,20.6
28185,20220327,S08000032,"",2,Planned,"",67,56.5,18.6
28186,20220327,S08000032,"",3,Planned,"",34,44.5,-23.6
28187,20220327,S08000032,"",4,Planned,"",31,29,6.9
28188,20220327,S08000032,"",5,Planned,"",16,26,-38.5
28189,20220327,S92000003,d,1,Planned,"",659,856.5,-23.1
28190,20220327,S92000003,d,2,Planned,"",581,795,-26.9
28191,20220327,S92000003,d,3,Planned,"",535,807,-33.7
28192,20220327,S92000003,d,4,Planned,"",549,709,-22.6
28193,20220327,S92000003,d,5,Planned,"",459,626,-26.7
28194,20220327,NA,NA,1,Planned,"",43,59.5,-27.7
28195,20220327,NA,NA,2,Planned,"",38,47.5,-20
28196,20220327,NA,NA,3,Planned,"",49,52.5,-6.7
28197,20220327,NA,NA,4,Planned,"",30,36.5,-17.8
28198,20220327,NA,NA,5,Planned,"",30,39,-23.1
28199,20220403,S08000015,"",1,Planned,"",19,21,-9.5
28200,20220403,S08000015,"",2,Planned,"",16,20.5,-22
28201,20220403,S08000015,"",3,Planned,"",6,15.5,-61.3
28202,20220403,S08000015,"",5,Planned,"",6,11.5,-47.8
28203,20220403,S08000016,"",3,Planned,"",10,19,-47.4
28204,20220403,S08000017,"",2,Planned,"",14,25.5,-45.1
28205,20220403,S08000017,"",3,Planned,"",15,36,-58.3
28206,20220403,S08000017,"",4,Planned,"",10,11.5,-13
28207,20220403,S08000019,"",1,Planned,"",24,28.5,-15.8
28208,20220403,S08000019,"",2,Planned,"",24,31,-22.6
28209,20220403,S08000019,"",3,Planned,"",33,34,-2.9
28210,20220403,S08000019,"",4,Planned,"",25,19.5,28.2
28211,20220403,S08000019,"",5,Planned,"",20,27,-25.9
28212,20220403,S08000020,"",1,Planned,"",9,24.5,-63.3
28213,20220403,S08000020,"",2,Planned,"",33,63,-47.6
28214,20220403,S08000020,"",3,Planned,"",62,94,-34
28215,20220403,S08000020,"",4,Planned,"",77,114,-32.5
28216,20220403,S08000020,"",5,Planned,"",41,91.5,-55.2
28217,20220403,S08000022,"",1,Planned,"",8,17.5,-54.3
28218,20220403,S08000022,"",2,Planned,"",27,39,-30.8
28219,20220403,S08000022,"",3,Planned,"",32,72,-55.6
28220,20220403,S08000022,"",4,Planned,"",18,54.5,-67
28221,20220403,S08000024,"",1,Planned,"",63,82,-23.2
28222,20220403,S08000024,"",2,Planned,"",103,122.5,-15.9
28223,20220403,S08000024,"",3,Planned,"",65,102,-36.3
28224,20220403,S08000024,"",4,Planned,"",76,101.5,-25.1
28225,20220403,S08000024,"",5,Planned,"",105,124.5,-15.7
28226,20220403,S08000025,"",4,Planned,"",6,4.5,33.3
28227,20220403,S08000028,"",3,Planned,"",6,7.5,-20
28228,20220403,S08000029,"",1,Planned,"",22,28,-21.4
28229,20220403,S08000029,"",2,Planned,"",24,24,0
28230,20220403,S08000029,"",3,Planned,"",14,24.5,-42.9
28231,20220403,S08000029,"",4,Planned,"",17,16.5,3
28232,20220403,S08000029,"",5,Planned,"",14,21.5,-34.9
28233,20220403,S08000030,"",1,Planned,"",32,55,-41.8
28234,20220403,S08000030,"",2,Planned,"",39,50,-22
28235,20220403,S08000030,"",3,Planned,"",44,37.5,17.3
28236,20220403,S08000030,"",4,Planned,"",49,65.5,-25.2
28237,20220403,S08000030,"",5,Planned,"",41,55,-25.5
28238,20220403,S08000031,"",1,Planned,"",366,461.5,-20.7
28239,20220403,S08000031,"",2,Planned,"",220,282,-22
28240,20220403,S08000031,"",3,Planned,"",137,223.5,-38.7
28241,20220403,S08000031,"",4,Planned,"",132,190.5,-30.7
28242,20220403,S08000031,"",5,Planned,"",163,216,-24.5
28243,20220403,S08000032,"",1,Planned,"",45,73,-38.4
28244,20220403,S08000032,"",2,Planned,"",46,64.5,-28.7
28245,20220403,S08000032,"",3,Planned,"",26,36.5,-28.8
28246,20220403,S08000032,"",4,Planned,"",29,38,-23.7
28247,20220403,S08000032,"",5,Planned,"",15,24,-37.5
28248,20220403,S92000003,d,1,Planned,"",624,847,-26.3
28249,20220403,S92000003,d,2,Planned,"",587,774,-24.2
28250,20220403,S92000003,d,3,Planned,"",486,740,-34.3
28251,20220403,S92000003,d,4,Planned,"",484,674.5,-28.2
28252,20220403,S92000003,d,5,Planned,"",439,623.5,-29.6
28253,20220403,NA,NA,1,Planned,"",30,48,-37.5
28254,20220403,NA,NA,2,Planned,"",37,38.5,-3.9
28255,20220403,NA,NA,3,Planned,"",36,36,0
28256,20220403,NA,NA,4,Planned,"",37,38,-2.6
28257,20220403,NA,NA,5,Planned,"",28,35.5,-21.1
28258,20220410,S08000015,"",1,Planned,"",11,17,-35.3
28259,20220410,S08000015,"",2,Planned,"",5,20.5,-75.6
28260,20220410,S08000015,"",3,Planned,"",13,18,-27.8
28261,20220410,S08000015,"",4,Planned,"",9,8.5,5.9
28262,20220410,S08000015,"",5,Planned,"",7,9.5,-26.3
28263,20220410,S08000016,"",2,Planned,"",5,10.5,-52.4
28264,20220410,S08000016,"",3,Planned,"",7,16.5,-57.6
28265,20220410,S08000017,"",1,Planned,"",5,6.5,-23.1
28266,20220410,S08000017,"",2,Planned,"",15,23,-34.8
28267,20220410,S08000017,"",3,Planned,"",26,26.5,-1.9
28268,20220410,S08000017,"",4,Planned,"",8,11.5,-30.4
28269,20220410,S08000019,"",1,Planned,"",27,37.5,-28
28270,20220410,S08000019,"",2,Planned,"",27,41.5,-34.9
28271,20220410,S08000019,"",3,Planned,"",23,34.5,-33.3
28272,20220410,S08000019,"",4,Planned,"",14,32,-56.2
28273,20220410,S08000019,"",5,Planned,"",16,26.5,-39.6
28274,20220410,S08000020,"",1,Planned,"",12,30,-60
28275,20220410,S08000020,"",2,Planned,"",40,74.5,-46.3
28276,20220410,S08000020,"",3,Planned,"",46,86,-46.5
28277,20220410,S08000020,"",4,Planned,"",64,102.5,-37.6
28278,20220410,S08000020,"",5,Planned,"",39,86.5,-54.9
28279,20220410,S08000022,"",1,Planned,"",10,18.5,-45.9
28280,20220410,S08000022,"",2,Planned,"",23,34.5,-33.3
28281,20220410,S08000022,"",3,Planned,"",37,74.5,-50.3
28282,20220410,S08000022,"",4,Planned,"",30,42,-28.6
28283,20220410,S08000022,"",5,Planned,"",8,12,-33.3
28284,20220410,S08000024,"",1,Planned,"",58,97,-40.2
28285,20220410,S08000024,"",2,Planned,"",95,131.5,-27.8
28286,20220410,S08000024,"",3,Planned,"",58,90,-35.6
28287,20220410,S08000024,"",4,Planned,"",70,100,-30
28288,20220410,S08000024,"",5,Planned,"",96,118,-18.6
28289,20220410,S08000029,"",1,Planned,"",13,28.5,-54.4
28290,20220410,S08000029,"",2,Planned,"",19,28,-32.1
28291,20220410,S08000029,"",3,Planned,"",14,28.5,-50.9
28292,20220410,S08000029,"",4,Planned,"",20,26.5,-24.5
28293,20220410,S08000029,"",5,Planned,"",17,17,0
28294,20220410,S08000030,"",1,Planned,"",29,42.5,-31.8
28295,20220410,S08000030,"",2,Planned,"",32,40,-20
28296,20220410,S08000030,"",3,Planned,"",27,44.5,-39.3
28297,20220410,S08000030,"",4,Planned,"",39,50,-22
28298,20220410,S08000030,"",5,Planned,"",28,45,-37.8
28299,20220410,S08000031,"",1,Planned,"",334,453.5,-26.4
28300,20220410,S08000031,"",2,Planned,"",226,243.5,-7.2
28301,20220410,S08000031,"",3,Planned,"",185,200,-7.5
28302,20220410,S08000031,"",4,Planned,"",139,182,-23.6
28303,20220410,S08000031,"",5,Planned,"",183,192,-4.7
28304,20220410,S08000032,"",1,Planned,"",69,62,11.3
28305,20220410,S08000032,"",2,Planned,"",49,52,-5.8
28306,20220410,S08000032,"",3,Planned,"",37,27,37
28307,20220410,S08000032,"",4,Planned,"",44,33.5,31.3
28308,20220410,S08000032,"",5,Planned,"",25,20,25
28309,20220410,S92000003,d,1,Planned,"",603,833.5,-27.7
28310,20220410,S92000003,d,2,Planned,"",579,747.5,-22.5
28311,20220410,S92000003,d,3,Planned,"",507,696.5,-27.2
28312,20220410,S92000003,d,4,Planned,"",472,641.5,-26.4
28313,20220410,S92000003,d,5,Planned,"",451,562,-19.8
28314,20220410,NA,NA,1,Planned,"",32,38.5,-16.9
28315,20220410,NA,NA,2,Planned,"",42,44.5,-5.6
28316,20220410,NA,NA,3,Planned,"",30,37,-18.9
28317,20220410,NA,NA,4,Planned,"",30,35.5,-15.5
28318,20220410,NA,NA,5,Planned,"",24,29,-17.2
28319,20220417,S08000015,"",1,Planned,"",12,23,-47.8
28320,20220417,S08000015,"",2,Planned,"",11,22.5,-51.1
28321,20220417,S08000015,"",3,Planned,"",7,18.5,-62.2
28322,20220417,S08000015,"",4,Planned,"",14,14,0
28323,20220417,S08000015,"",5,Planned,"",5,13.5,-63
28324,20220417,S08000016,"",2,Planned,"",6,9.5,-36.8
28325,20220417,S08000016,"",3,Planned,"",8,15.5,-48.4
28326,20220417,S08000016,"",4,Planned,"",7,7,0
28327,20220417,S08000017,"",1,Planned,"",6,9,-33.3
28328,20220417,S08000017,"",2,Planned,"",11,21,-47.6
28329,20220417,S08000017,"",3,Planned,"",16,27.5,-41.8
28330,20220417,S08000017,"",4,Planned,"",15,14.5,3.4
28331,20220417,S08000019,"",1,Planned,"",21,38,-44.7
28332,20220417,S08000019,"",2,Planned,"",24,42.5,-43.5
28333,20220417,S08000019,"",3,Planned,"",26,33,-21.2
28334,20220417,S08000019,"",4,Planned,"",22,37.5,-41.3
28335,20220417,S08000019,"",5,Planned,"",22,28.5,-22.8
28336,20220417,S08000020,"",1,Planned,"",13,27,-51.9
28337,20220417,S08000020,"",2,Planned,"",24,69.5,-65.5
28338,20220417,S08000020,"",3,Planned,"",42,83.5,-49.7
28339,20220417,S08000020,"",4,Planned,"",69,110,-37.3
28340,20220417,S08000020,"",5,Planned,"",45,85,-47.1
28341,20220417,S08000022,"",1,Planned,"",10,17,-41.2
28342,20220417,S08000022,"",2,Planned,"",21,42,-50
28343,20220417,S08000022,"",3,Planned,"",48,89.5,-46.4
28344,20220417,S08000022,"",4,Planned,"",20,52,-61.5
28345,20220417,S08000022,"",5,Planned,"",8,11,-27.3
28346,20220417,S08000024,"",1,Planned,"",49,91,-46.2
28347,20220417,S08000024,"",2,Planned,"",75,131.5,-43
28348,20220417,S08000024,"",3,Planned,"",78,106.5,-26.8
28349,20220417,S08000024,"",4,Planned,"",61,103.5,-41.1
28350,20220417,S08000024,"",5,Planned,"",69,139,-50.4
28351,20220417,S08000025,"",2,Planned,"",5,1,400
28352,20220417,S08000029,"",1,Planned,"",23,26,-11.5
28353,20220417,S08000029,"",2,Planned,"",18,31,-41.9
28354,20220417,S08000029,"",3,Planned,"",8,23,-65.2
28355,20220417,S08000029,"",4,Planned,"",13,23.5,-44.7
28356,20220417,S08000029,"",5,Planned,"",7,16.5,-57.6
28357,20220417,S08000030,"",1,Planned,"",48,46,4.3
28358,20220417,S08000030,"",2,Planned,"",30,34,-11.8
28359,20220417,S08000030,"",3,Planned,"",42,37.5,12
28360,20220417,S08000030,"",4,Planned,"",56,51,9.8
28361,20220417,S08000030,"",5,Planned,"",34,33.5,1.5
28362,20220417,S08000031,"",1,Planned,"",302,434,-30.4
28363,20220417,S08000031,"",2,Planned,"",196,256,-23.4
28364,20220417,S08000031,"",3,Planned,"",134,194,-30.9
28365,20220417,S08000031,"",4,Planned,"",95,171.5,-44.6
28366,20220417,S08000031,"",5,Planned,"",154,221,-30.3
28367,20220417,S08000032,"",1,Planned,"",57,68,-16.2
28368,20220417,S08000032,"",2,Planned,"",53,56,-5.4
28369,20220417,S08000032,"",3,Planned,"",42,32.5,29.2
28370,20220417,S08000032,"",4,Planned,"",37,34.5,7.2
28371,20220417,S08000032,"",5,Planned,"",19,25,-24
28372,20220417,S92000003,d,1,Planned,"",580,838,-30.8
28373,20220417,S92000003,d,2,Planned,"",508,769,-33.9
28374,20220417,S92000003,d,3,Planned,"",475,710,-33.1
28375,20220417,S92000003,d,4,Planned,"",445,661.5,-32.7
28376,20220417,S92000003,d,5,Planned,"",392,613,-36.1
28377,20220417,NA,NA,1,Planned,"",37,54,-31.5
28378,20220417,NA,NA,2,Planned,"",34,48.5,-29.9
28379,20220417,NA,NA,3,Planned,"",18,40,-55
28380,20220417,NA,NA,4,Planned,"",32,35,-8.6
28381,20220417,NA,NA,5,Planned,"",22,30.5,-27.9
28382,20220424,S08000015,"",1,Planned,"",19,22.5,-15.6
28383,20220424,S08000015,"",2,Planned,"",14,26.5,-47.2
28384,20220424,S08000015,"",4,Planned,"",8,11.5,-30.4
28385,20220424,S08000015,"",5,Planned,"",6,8.5,-29.4
28386,20220424,S08000016,"",1,Planned,"",5,3,66.7
28387,20220424,S08000016,"",3,Planned,"",10,17,-41.2
28388,20220424,S08000016,"",4,Planned,"",5,9,-44.4
28389,20220424,S08000017,"",2,Planned,"",30,24,25
28390,20220424,S08000017,"",3,Planned,"",21,39,-46.2
28391,20220424,S08000017,"",4,Planned,"",9,15,-40
