_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AppointmentType,AppointmentTypeQF,Appointments,AppointmentsQF,Rate,RateQF
685,2020Q2,"",S08000020,"",S12000020,"",DNA,"",97,"",4.77127397934087,""
686,2020Q3,"",S08000020,"",S12000020,"",DNA,"",138,"",4.79166666666667,""
687,2020Q4,"",S08000020,"",S12000020,"",DNA,"",137,"",4.07132243684993,""
688,2021Q1,"",S08000020,"",S12000020,"",DNA,"",196,"",5.06198347107438,""
689,2021Q2,"",S08000020,"",S12000020,"",DNA,"",182,"",4.44010734325445,""
690,2021Q3,"",S08000020,"",S12000020,"",DNA,"",183,"",4.61538461538462,""
691,2021Q4,"",S08000020,"",S12000020,"",DNA,"",212,"",5.2319842053307,""
692,2022Q1,"",S08000020,"",S12000020,"",DNA,"",209,"",5.40890269151139,""
693,2022Q2,p,S08000020,"",S12000020,"",DNA,"",240,"",5.74575053866411,""
694,2017Q2,"",S08000020,"",S12000020,"",New,"",4655,"", ,z
695,2017Q3,"",S08000020,"",S12000020,"",New,"",4740,"", ,z
696,2017Q4,"",S08000020,"",S12000020,"",New,"",4504,"", ,z
697,2018Q1,"",S08000020,"",S12000020,"",New,"",4607,"", ,z
698,2018Q2,"",S08000020,"",S12000020,"",New,"",4728,"", ,z
699,2018Q3,"",S08000020,"",S12000020,"",New,"",4451,"", ,z
700,2018Q4,"",S08000020,"",S12000020,"",New,"",4765,"", ,z
701,2019Q1,"",S08000020,"",S12000020,"",New,"",4503,"", ,z
702,2019Q2,"",S08000020,"",S12000020,"",New,"",4601,"", ,z
703,2019Q3,"",S08000020,"",S12000020,"",New,"",4816,"", ,z
704,2019Q4,"",S08000020,"",S12000020,"",New,"",5159,"", ,z
705,2020Q1,"",S08000020,"",S12000020,"",New,"",4574,"", ,z
706,2020Q2,"",S08000020,"",S12000020,"",New,"",1936,"", ,z
707,2020Q3,"",S08000020,"",S12000020,"",New,"",2742,"", ,z
708,2020Q4,"",S08000020,"",S12000020,"",New,"",3228,"", ,z
709,2021Q1,"",S08000020,"",S12000020,"",New,"",3676,"", ,z
710,2021Q2,"",S08000020,"",S12000020,"",New,"",3917,"", ,z
711,2021Q3,"",S08000020,"",S12000020,"",New,"",3782,"", ,z
712,2021Q4,"",S08000020,"",S12000020,"",New,"",3840,"", ,z
713,2022Q1,"",S08000020,"",S12000020,"",New,"",3655,"", ,z
714,2022Q2,p,S08000020,"",S12000020,"",New,"",3937,"", ,z
715,2017Q2,"",S08000020,"",S08000020,d,DNA,"",1813,"",6.45632278052776,""
716,2017Q3,"",S08000020,"",S08000020,d,DNA,"",1885,"",6.7268574691314,""
717,2017Q4,"",S08000020,"",S08000020,d,DNA,"",1914,"",6.138747233715,""
718,2018Q1,"",S08000020,"",S08000020,d,DNA,"",1711,"",5.50001607251921,""
719,2018Q2,"",S08000020,"",S08000020,d,DNA,"",1761,"",5.87411187831482,""
720,2018Q3,"",S08000020,"",S08000020,d,DNA,"",1601,"",5.61951561951562,""
721,2018Q4,"",S08000020,"",S08000020,d,DNA,"",1533,"",5.09793488743307,""
722,2019Q1,"",S08000020,"",S08000020,d,DNA,"",1542,"",5.14754973961811,""
723,2019Q2,"",S08000020,"",S08000020,d,DNA,"",1458,"",4.90793415693271,""
724,2019Q3,"",S08000020,"",S08000020,d,DNA,"",1541,"",4.89563808495092,""
725,2019Q4,"",S08000020,"",S08000020,d,DNA,"",1572,"",4.93408662900188,""
726,2020Q1,"",S08000020,"",S08000020,d,DNA,"",1449,"",4.83354459937287,""
727,2020Q2,"",S08000020,"",S08000020,d,DNA,"",592,"",4.99788940481216,""
728,2020Q3,"",S08000020,"",S08000020,d,DNA,"",757,"",4.70800422911873,""
729,2020Q4,"",S08000020,"",S08000020,d,DNA,"",1035,"",5.20676124358587,""
730,2021Q1,"",S08000020,"",S08000020,d,DNA,"",1048,"",5.21211518376685,""
731,2021Q2,"",S08000020,"",S08000020,d,DNA,"",1264,"",5.21323104842036,""
732,2021Q3,"",S08000020,"",S08000020,d,DNA,"",1261,"",5.31126274113386,""
733,2021Q4,"",S08000020,"",S08000020,d,DNA,"",1336,"",5.38405738695898,""
734,2022Q1,"",S08000020,"",S08000020,d,DNA,"",1343,"",5.54912817122552,""
735,2022Q2,p,S08000020,"",S08000020,d,DNA,"",1383,"",5.40572232645403,""
736,2017Q2,"",S08000020,"",S08000020,d,New,"",26268,"", ,z
737,2017Q3,"",S08000020,"",S08000020,d,New,"",26137,"", ,z
738,2017Q4,"",S08000020,"",S08000020,d,New,"",29265,"", ,z
739,2018Q1,"",S08000020,"",S08000020,d,New,"",29398,"", ,z
740,2018Q2,"",S08000020,"",S08000020,d,New,"",28218,"", ,z
741,2018Q3,"",S08000020,"",S08000020,d,New,"",26889,"", ,z
742,2018Q4,"",S08000020,"",S08000020,d,New,"",28538,"", ,z
743,2019Q1,"",S08000020,"",S08000020,d,New,"",28414,"", ,z
744,2019Q2,"",S08000020,"",S08000020,d,New,"",28249,"", ,z
745,2019Q3,"",S08000020,"",S08000020,d,New,"",29936,"", ,z
746,2019Q4,"",S08000020,"",S08000020,d,New,"",30288,"", ,z
747,2020Q1,"",S08000020,"",S08000020,d,New,"",28529,"", ,z
748,2020Q2,"",S08000020,"",S08000020,d,New,"",11253,"", ,z
749,2020Q3,"",S08000020,"",S08000020,d,New,"",15322,"", ,z
750,2020Q4,"",S08000020,"",S08000020,d,New,"",18843,"", ,z
751,2021Q1,"",S08000020,"",S08000020,d,New,"",19059,"", ,z
752,2021Q2,"",S08000020,"",S08000020,d,New,"",22982,"", ,z
753,2021Q3,"",S08000020,"",S08000020,d,New,"",22481,"", ,z
754,2021Q4,"",S08000020,"",S08000020,d,New,"",23478,"", ,z
755,2022Q1,"",S08000020,"",S08000020,d,New,"",22859,"", ,z
756,2022Q2,p,S08000020,"",S08000020,d,New,"",24201,"", ,z
757,2017Q2,"",S08000031,"",S12000045,"",DNA,"",517,"",6.83681565723354,""
758,2017Q3,"",S08000031,"",S12000045,"",DNA,"",677,"",8.32411164391983,""
759,2017Q4,"",S08000031,"",S12000045,"",DNA,"",647,"",7.7281414237936,""
760,2018Q1,"",S08000031,"",S12000045,"",DNA,"",625,"",7.57208626120669,""
761,2018Q2,"",S08000031,"",S12000045,"",DNA,"",536,"",6.02450264133978,""
762,2018Q3,"",S08000031,"",S12000045,"",DNA,"",563,"",6.83999514032317,""
763,2018Q4,"",S08000031,"",S12000045,"",DNA,"",538,"",6.28211116300794,""
764,2019Q1,"",S08000031,"",S12000045,"",DNA,"",484,"",5.79710144927536,""
765,2019Q2,"",S08000031,"",S12000045,"",DNA,"",428,"",5.3200745804847704,""
766,2019Q3,"",S08000031,"",S12000045,"",DNA,"",465,"",5.58424402545935,""
767,2019Q4,"",S08000031,"",S12000045,"",DNA,"",451,"",5.36585365853659,""
768,2020Q1,"",S08000031,"",S12000045,"",DNA,"",392,"",5.30231299878263,""
769,2020Q2,"",S08000031,"",S12000045,"",DNA,"",131,"",4.46793997271487,""
770,2020Q3,"",S08000031,"",S12000045,"",DNA,"",284,"",6.27763041556145,""
771,2020Q4,"",S08000031,"",S12000045,"",DNA,"",415,"",7.37515550026657,""
772,2021Q1,"",S08000031,"",S12000045,"",DNA,"",452,"",7.21353335461219,""
773,2021Q2,"",S08000031,"",S12000045,"",DNA,"",391,"",6.36704119850187,""
774,2021Q3,"",S08000031,"",S12000045,"",DNA,"",416,"",6.5989847715736,""
775,2021Q4,"",S08000031,"",S12000045,"",DNA,"",517,"",7.63212282255683,""
776,2022Q1,"",S08000031,"",S12000045,"",DNA,"",447,"",6.34672724691183,""
777,2022Q2,p,S08000031,"",S12000045,"",DNA,"",405,"",6.03307016237152,""
778,2017Q2,"",S08000031,"",S12000045,"",New,"",7045,"", ,z
779,2017Q3,"",S08000031,"",S12000045,"",New,"",7456,"", ,z
780,2017Q4,"",S08000031,"",S12000045,"",New,"",7725,"", ,z
781,2018Q1,"",S08000031,"",S12000045,"",New,"",7629,"", ,z
782,2018Q2,"",S08000031,"",S12000045,"",New,"",8361,"", ,z
783,2018Q3,"",S08000031,"",S12000045,"",New,"",7668,"", ,z
784,2018Q4,"",S08000031,"",S12000045,"",New,"",8026,"", ,z
785,2019Q1,"",S08000031,"",S12000045,"",New,"",7865,"", ,z
786,2019Q2,"",S08000031,"",S12000045,"",New,"",7617,"", ,z
787,2019Q3,"",S08000031,"",S12000045,"",New,"",7862,"", ,z
788,2019Q4,"",S08000031,"",S12000045,"",New,"",7954,"", ,z
789,2020Q1,"",S08000031,"",S12000045,"",New,"",7001,"", ,z
790,2020Q2,"",S08000031,"",S12000045,"",New,"",2801,"", ,z
791,2020Q3,"",S08000031,"",S12000045,"",New,"",4240,"", ,z
792,2020Q4,"",S08000031,"",S12000045,"",New,"",5212,"", ,z
793,2021Q1,"",S08000031,"",S12000045,"",New,"",5814,"", ,z
794,2021Q2,"",S08000031,"",S12000045,"",New,"",5750,"", ,z
795,2021Q3,"",S08000031,"",S12000045,"",New,"",5888,"", ,z
796,2021Q4,"",S08000031,"",S12000045,"",New,"",6257,"", ,z
797,2022Q1,"",S08000031,"",S12000045,"",New,"",6596,"", ,z
798,2022Q2,p,S08000031,"",S12000045,"",New,"",6308,"", ,z
799,2017Q2,"",S08000031,"",S12000011,"",DNA,"",465,"",7.72810370616586,""
800,2017Q3,"",S08000031,"",S12000011,"",DNA,"",530,"",8.46510142149816,""
801,2017Q4,"",S08000031,"",S12000011,"",DNA,"",489,"",7.54280425728829,""
802,2018Q1,"",S08000031,"",S12000011,"",DNA,"",457,"",7.05573568009881,""
803,2018Q2,"",S08000031,"",S12000011,"",DNA,"",374,"",5.9620596205962,""
804,2018Q3,"",S08000031,"",S12000011,"",DNA,"",345,"",5.75767690253672,""
805,2018Q4,"",S08000031,"",S12000011,"",DNA,"",329,"",5.2522349936143,""
806,2019Q1,"",S08000031,"",S12000011,"",DNA,"",314,"",4.95580808080808,""
807,2019Q2,"",S08000031,"",S12000011,"",DNA,"",344,"",5.93922651933702,""
808,2019Q3,"",S08000031,"",S12000011,"",DNA,"",351,"",5.68881685575365,""
809,2019Q4,"",S08000031,"",S12000011,"",DNA,"",358,"",5.77792123950936,""
810,2020Q1,"",S08000031,"",S12000011,"",DNA,"",293,"",5.07359307359307,""
811,2020Q2,"",S08000031,"",S12000011,"",DNA,"",122,"",5.40061974324923,""
812,2020Q3,"",S08000031,"",S12000011,"",DNA,"",242,"",7.31781070456607,""
813,2020Q4,"",S08000031,"",S12000011,"",DNA,"",311,"",7.27996254681648,""
814,2021Q1,"",S08000031,"",S12000011,"",DNA,"",319,"",6.36980830670927,""
815,2021Q2,"",S08000031,"",S12000011,"",DNA,"",304,"",6.48602517601878,""
816,2021Q3,"",S08000031,"",S12000011,"",DNA,"",305,"",6.48108797280068,""
817,2021Q4,"",S08000031,"",S12000011,"",DNA,"",339,"",7.09056682702364,""
818,2022Q1,"",S08000031,"",S12000011,"",DNA,"",310,"",5.79222720478326,""
819,2022Q2,p,S08000031,"",S12000011,"",DNA,"",264,"",5.30653266331658,""
820,2017Q2,"",S08000031,"",S12000011,"",New,"",5552,"", ,z
821,2017Q3,"",S08000031,"",S12000011,"",New,"",5731,"", ,z
822,2017Q4,"",S08000031,"",S12000011,"",New,"",5994,"", ,z
823,2018Q1,"",S08000031,"",S12000011,"",New,"",6020,"", ,z
824,2018Q2,"",S08000031,"",S12000011,"",New,"",5899,"", ,z
825,2018Q3,"",S08000031,"",S12000011,"",New,"",5647,"", ,z
826,2018Q4,"",S08000031,"",S12000011,"",New,"",5935,"", ,z
827,2019Q1,"",S08000031,"",S12000011,"",New,"",6022,"", ,z
828,2019Q2,"",S08000031,"",S12000011,"",New,"",5448,"", ,z
829,2019Q3,"",S08000031,"",S12000011,"",New,"",5819,"", ,z
830,2019Q4,"",S08000031,"",S12000011,"",New,"",5838,"", ,z
831,2020Q1,"",S08000031,"",S12000011,"",New,"",5482,"", ,z
832,2020Q2,"",S08000031,"",S12000011,"",New,"",2137,"", ,z
833,2020Q3,"",S08000031,"",S12000011,"",New,"",3065,"", ,z
834,2020Q4,"",S08000031,"",S12000011,"",New,"",3961,"", ,z
835,2021Q1,"",S08000031,"",S12000011,"",New,"",4689,"", ,z
836,2021Q2,"",S08000031,"",S12000011,"",New,"",4383,"", ,z
837,2021Q3,"",S08000031,"",S12000011,"",New,"",4401,"", ,z
838,2021Q4,"",S08000031,"",S12000011,"",New,"",4442,"", ,z
839,2022Q1,"",S08000031,"",S12000011,"",New,"",5042,"", ,z
840,2022Q2,p,S08000031,"",S12000011,"",New,"",4711,"", ,z
841,2017Q2,"",S08000031,"",S12000049,"",DNA,"",5751,"",13.4475985596034,""
842,2017Q3,"",S08000031,"",S12000049,"",DNA,"",6723,"",14.7735513217747,""
843,2017Q4,"",S08000031,"",S12000049,"",DNA,"",6263,"",13.535183264177,""
844,2018Q1,"",S08000031,"",S12000049,"",DNA,"",6210,"",13.4252853683846,""
845,2018Q2,"",S08000031,"",S12000049,"",DNA,"",5346,"",11.5061770909561,""
846,2018Q3,"",S08000031,"",S12000049,"",DNA,"",4920,"",11.1729306233678,""
847,2018Q4,"",S08000031,"",S12000049,"",DNA,"",5112,"",11.3627775678499,""
848,2019Q1,"",S08000031,"",S12000049,"",DNA,"",4570,"",10.2789023841655,""
849,2019Q2,"",S08000031,"",S12000049,"",DNA,"",4613,"",10.8853650479022,""
850,2019Q3,"",S08000031,"",S12000049,"",DNA,"",4673,"",10.8417242819359,""
851,2019Q4,"",S08000031,"",S12000049,"",DNA,"",5009,"",11.1511832409448,""
852,2020Q1,"",S08000031,"",S12000049,"",DNA,"",4121,"",10.3764320785597,""
853,2020Q2,"",S08000031,"",S12000049,"",DNA,"",1411,"",9.40290550446488,""
854,2020Q3,"",S08000031,"",S12000049,"",DNA,"",2573,"",11.0481343123363,""
855,2020Q4,"",S08000031,"",S12000049,"",DNA,"",3643,"",12.6409660293556,""
856,2021Q1,"",S08000031,"",S12000049,"",DNA,"",3993,"",11.9226060732734,""
857,2021Q2,"",S08000031,"",S12000049,"",DNA,"",3712,"",11.5079365079365,""
858,2021Q3,"",S08000031,"",S12000049,"",DNA,"",3833,"",11.5968776473436,""
859,2021Q4,"",S08000031,"",S12000049,"",DNA,"",4298,"",12.4370623299959,""
860,2022Q1,"",S08000031,"",S12000049,"",DNA,"",4031,"",11.1246032841176,""
861,2022Q2,p,S08000031,"",S12000049,"",DNA,"",3462,"",10.3051049263283,""
862,2017Q2,"",S08000031,"",S12000049,"",New,"",37015,"", ,z
863,2017Q3,"",S08000031,"",S12000049,"",New,"",38784,"", ,z
864,2017Q4,"",S08000031,"",S12000049,"",New,"",40009,"", ,z
865,2018Q1,"",S08000031,"",S12000049,"",New,"",40046,"", ,z
866,2018Q2,"",S08000031,"",S12000049,"",New,"",41116,"", ,z
867,2018Q3,"",S08000031,"",S12000049,"",New,"",39115,"", ,z
868,2018Q4,"",S08000031,"",S12000049,"",New,"",39877,"", ,z
869,2019Q1,"",S08000031,"",S12000049,"",New,"",39890,"", ,z
870,2019Q2,"",S08000031,"",S12000049,"",New,"",37765,"", ,z
871,2019Q3,"",S08000031,"",S12000049,"",New,"",38429,"", ,z
872,2019Q4,"",S08000031,"",S12000049,"",New,"",39910,"", ,z
873,2020Q1,"",S08000031,"",S12000049,"",New,"",35594,"", ,z
874,2020Q2,"",S08000031,"",S12000049,"",New,"",13595,"", ,z
875,2020Q3,"",S08000031,"",S12000049,"",New,"",20716,"", ,z
876,2020Q4,"",S08000031,"",S12000049,"",New,"",25176,"", ,z
877,2021Q1,"",S08000031,"",S12000049,"",New,"",29498,"", ,z
878,2021Q2,"",S08000031,"",S12000049,"",New,"",28544,"", ,z
879,2021Q3,"",S08000031,"",S12000049,"",New,"",29219,"", ,z
880,2021Q4,"",S08000031,"",S12000049,"",New,"",30260,"", ,z
881,2022Q1,"",S08000031,"",S12000049,"",New,"",32204,"", ,z
882,2022Q2,p,S08000031,"",S12000049,"",New,"",30133,"", ,z
883,2017Q2,"",S08000031,"",S12000018,"",DNA,"",730,"",11.4978736808946,""
884,2017Q3,"",S08000031,"",S12000018,"",DNA,"",774,"",11.653116531165301,""
885,2017Q4,"",S08000031,"",S12000018,"",DNA,"",748,"",10.8358684629871,""
886,2018Q1,"",S08000031,"",S12000018,"",DNA,"",690,"",10.6580166821131,""
887,2018Q2,"",S08000031,"",S12000018,"",DNA,"",547,"",8.65369403575384,""
888,2018Q3,"",S08000031,"",S12000018,"",DNA,"",459,"",7.59054076401521,""
889,2018Q4,"",S08000031,"",S12000018,"",DNA,"",450,"",7.03674745895231,""
890,2019Q1,"",S08000031,"",S12000018,"",DNA,"",458,"",7.38828843361833,""
891,2019Q2,"",S08000031,"",S12000018,"",DNA,"",447,"",7.51008064516129,""
892,2019Q3,"",S08000031,"",S12000018,"",DNA,"",438,"",7.16271463614064,""
893,2019Q4,"",S08000031,"",S12000018,"",DNA,"",489,"",8.00065445026178,""
894,2020Q1,"",S08000031,"",S12000018,"",DNA,"",408,"",7.84012298232129,""
895,2020Q2,"",S08000031,"",S12000018,"",DNA,"",149,"",7.57884028484232,""
896,2020Q3,"",S08000031,"",S12000018,"",DNA,"",222,"",6.97674418604651,""
897,2020Q4,"",S08000031,"",S12000018,"",DNA,"",342,"",8.08893093661306,""
898,2021Q1,"",S08000031,"",S12000018,"",DNA,"",367,"",8.21580479068726,""
899,2021Q2,"",S08000031,"",S12000018,"",DNA,"",387,"",8.66159355416294,""
900,2021Q3,"",S08000031,"",S12000018,"",DNA,"",372,"",8.03629293583927,""
901,2021Q4,"",S08000031,"",S12000018,"",DNA,"",458,"",9.62791675425689,""
902,2022Q1,"",S08000031,"",S12000018,"",DNA,"",354,"",7.217125382263,""
903,2022Q2,p,S08000031,"",S12000018,"",DNA,"",361,"",7.81723689909052,""
904,2017Q2,"",S08000031,"",S12000018,"",New,"",5619,"", ,z
905,2017Q3,"",S08000031,"",S12000018,"",New,"",5868,"", ,z
906,2017Q4,"",S08000031,"",S12000018,"",New,"",6155,"", ,z
907,2018Q1,"",S08000031,"",S12000018,"",New,"",5784,"", ,z
908,2018Q2,"",S08000031,"",S12000018,"",New,"",5774,"", ,z
909,2018Q3,"",S08000031,"",S12000018,"",New,"",5588,"", ,z
910,2018Q4,"",S08000031,"",S12000018,"",New,"",5945,"", ,z
911,2019Q1,"",S08000031,"",S12000018,"",New,"",5741,"", ,z
912,2019Q2,"",S08000031,"",S12000018,"",New,"",5505,"", ,z
913,2019Q3,"",S08000031,"",S12000018,"",New,"",5677,"", ,z
914,2019Q4,"",S08000031,"",S12000018,"",New,"",5623,"", ,z
915,2020Q1,"",S08000031,"",S12000018,"",New,"",4796,"", ,z
916,2020Q2,"",S08000031,"",S12000018,"",New,"",1817,"", ,z
917,2020Q3,"",S08000031,"",S12000018,"",New,"",2960,"", ,z
918,2020Q4,"",S08000031,"",S12000018,"",New,"",3886,"", ,z
919,2021Q1,"",S08000031,"",S12000018,"",New,"",4100,"", ,z
920,2021Q2,"",S08000031,"",S12000018,"",New,"",4081,"", ,z
921,2021Q3,"",S08000031,"",S12000018,"",New,"",4257,"", ,z
922,2021Q4,"",S08000031,"",S12000018,"",New,"",4299,"", ,z
923,2022Q1,"",S08000031,"",S12000018,"",New,"",4551,"", ,z
924,2022Q2,p,S08000031,"",S12000018,"",New,"",4257,"", ,z
925,2017Q2,"",S08000031,"",S08000031,d,DNA,"",9354,"",11.3945329630171,""
926,2017Q3,"",S08000031,"",S08000031,d,DNA,"",10986,"",12.6574111411948,""
927,2017Q4,"",S08000031,"",S08000031,d,DNA,"",10305,"",11.5888081689571,""
928,2018Q1,"",S08000031,"",S08000031,d,DNA,"",10181,"",11.5327541091313,""
929,2018Q2,"",S08000031,"",S08000031,d,DNA,"",8577,"",9.70556284796089,""
930,2018Q3,"",S08000031,"",S08000031,d,DNA,"",7989,"",9.59512857160015,""
931,2018Q4,"",S08000031,"",S08000031,d,DNA,"",8092,"",9.43321442726912,""
932,2019Q1,"",S08000031,"",S08000031,d,DNA,"",7416,"",8.70156994344449,""
933,2019Q2,"",S08000031,"",S08000031,d,DNA,"",7374,"",9.08027435382778,""
934,2019Q3,"",S08000031,"",S08000031,d,DNA,"",7496,"",9.03480860090637,""
935,2019Q4,"",S08000031,"",S08000031,d,DNA,"",8023,"",9.41092291089945,""
936,2020Q1,"",S08000031,"",S08000031,d,DNA,"",6664,"",8.80596226016174,""
937,2020Q2,"",S08000031,"",S08000031,d,DNA,"",2294,"",7.94541424217235,""
938,2020Q3,"",S08000031,"",S08000031,d,DNA,"",4070,"",9.30562224203763,""
939,2020Q4,"",S08000031,"",S08000031,d,DNA,"",5993,"",10.7673511920803,""
940,2021Q1,"",S08000031,"",S08000031,d,DNA,"",6506,"",10.1778702501447,""
941,2021Q2,"",S08000031,"",S08000031,d,DNA,"",6014,"",9.82166187614319,""
942,2021Q3,"",S08000031,"",S08000031,d,DNA,"",6178,"",9.85877283970318,""
943,2021Q4,"",S08000031,"",S08000031,d,DNA,"",7040,"",10.7541664757191,""
944,2022Q1,"",S08000031,"",S08000031,d,DNA,"",6481,"",9.32665601749917,""
945,2022Q2,p,S08000031,"",S08000031,d,DNA,"",5772,"",8.9229675205219,""
946,2017Q2,"",S08000031,"",S08000031,d,New,"",72738,"", ,z
947,2017Q3,"",S08000031,"",S08000031,d,New,"",75809,"", ,z
948,2017Q4,"",S08000031,"",S08000031,d,New,"",78617,"", ,z
949,2018Q1,"",S08000031,"",S08000031,d,New,"",78098,"", ,z
950,2018Q2,"",S08000031,"",S08000031,d,New,"",79795,"", ,z
951,2018Q3,"",S08000031,"",S08000031,d,New,"",75272,"", ,z
952,2018Q4,"",S08000031,"",S08000031,d,New,"",77690,"", ,z
953,2019Q1,"",S08000031,"",S08000031,d,New,"",77810,"", ,z
954,2019Q2,"",S08000031,"",S08000031,d,New,"",73835,"", ,z
955,2019Q3,"",S08000031,"",S08000031,d,New,"",75472,"", ,z
956,2019Q4,"",S08000031,"",S08000031,d,New,"",77229,"", ,z
957,2020Q1,"",S08000031,"",S08000031,d,New,"",69012,"", ,z
958,2020Q2,"",S08000031,"",S08000031,d,New,"",26578,"", ,z
959,2020Q3,"",S08000031,"",S08000031,d,New,"",39667,"", ,z
960,2020Q4,"",S08000031,"",S08000031,d,New,"",49666,"", ,z
961,2021Q1,"",S08000031,"",S08000031,d,New,"",57417,"", ,z
962,2021Q2,"",S08000031,"",S08000031,d,New,"",55218,"", ,z
963,2021Q3,"",S08000031,"",S08000031,d,New,"",56487,"", ,z
964,2021Q4,"",S08000031,"",S08000031,d,New,"",58423,"", ,z
965,2022Q1,"",S08000031,"",S08000031,d,New,"",63008,"", ,z
966,2022Q2,p,S08000031,"",S08000031,d,New,"",58915,"", ,z
967,2017Q2,"",S08000031,"",S12000038,"",DNA,"",1134,"",9.13779210314263,""
968,2017Q3,"",S08000031,"",S12000038,"",DNA,"",1380,"",10.5287251087205,""
